,MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type,Unnamed: 0,mac,vendor
8827,28:c6:8e:6e:39:a2,LEDERSKAB,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 12:53:00,5,-71,55.7823569822,12.512396998800002,82.0091566408,8.0,WIFI,3045,28:c6:8e:6e:39:a2,Netgear
8828,9c:3d:cf:69:01:6e,BM,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 12:53:00,100,-77,55.7823569822,12.512396998800002,82.0091566408,8.0,WIFI,3046,9c:3d:cf:69:01:6e,Netgear
8829,a0:04:60:a1:fe:cc,NETGEAR27-5G,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 12:53:00,36,-78,55.7823569822,12.512396998800002,82.0091566408,8.0,WIFI,3047,a0:04:60:a1:fe:cc,Netgear
8834,a0:04:60:a1:fe:c8,NETGEAR27,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 12:53:00,1,-78,55.7823569822,12.512396998800002,82.0091566408,8.0,WIFI,3049,a0:04:60:a1:fe:c8,Netgear
8835,94:10:3e:93:c9:9b,Fluidan,[WPA2-PSK-CCMP][ESS],2018-06-07 12:53:00,10,-78,55.7823569822,12.512396998800002,82.0091566408,8.0,WIFI,3050,94:10:3e:93:c9:9b,Belkin International Inc
8867,dc:ef:09:b2:d3:cd,NETGEAR35-5G,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 12:53:00,44,-85,55.7823569822,12.512396998800002,82.0091566408,8.0,WIFI,3056,dc:ef:09:b2:d3:cd,Netgear
8894,00:27:0d:8b:50:ad,Internal,[WPA2-PSK-CCMP][ESS],2018-06-07 12:53:00,52,-90,55.7823569822,12.512396998800002,82.0091566408,8.0,WIFI,3063,00:27:0d:8b:50:ad,"Cisco Systems, Inc"
8920,70:62:b8:62:a3:c2,dlink-5GHz-A3C2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 12:53:00,36,-92,55.7823569822,12.512396998800002,82.0091566408,8.0,WIFI,3069,70:62:b8:62:a3:c2,D-Link International
8954,e0:91:f5:a6:34:f8,Menu-5G,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 12:53:00,44,-93,55.7823569822,12.512396998800002,82.0091566408,8.0,WIFI,3073,e0:91:f5:a6:34:f8,Netgear
8964,00:27:0d:8b:50:af,DTU Science Park,[WPA2-EAP-CCMP][ESS],2018-06-07 12:53:00,52,-94,55.7823569822,12.512396998800002,82.0091566408,8.0,WIFI,3075,00:27:0d:8b:50:af,"Cisco Systems, Inc"
9060,00:27:0d:8b:4f:70,DTU Science Park,[WPA2-EAP-CCMP][ESS],2018-06-07 12:53:05,1,-76,55.7824536509,12.512173759300001,82.0814857665,8.0,WIFI,3106,00:27:0d:8b:4f:70,"Cisco Systems, Inc"
9071,00:27:0d:8b:4f:7d,Internal,[WPA2-PSK-CCMP][ESS],2018-06-07 12:53:05,58,-88,55.7824536509,12.512173759300001,82.0814857665,8.0,WIFI,3109,00:27:0d:8b:4f:7d,"Cisco Systems, Inc"
9087,00:f7:6f:d2:3b:36,Acarix AS Network,[WPA2-PSK-CCMP][ESS],2018-06-07 12:53:05,11,-92,55.7824536509,12.512173759300001,82.0814857665,8.0,WIFI,3115,00:f7:6f:d2:3b:36,"Apple, Inc"
9113,00:27:0d:8b:4f:7b,DTU Science Park Guest,[ESS],2018-06-07 12:53:05,58,-91,55.7824536509,12.512173759300001,82.0814857665,8.0,WIFI,3122,00:27:0d:8b:4f:7b,"Cisco Systems, Inc"
9114,8c:3b:ad:17:39:ed,RetuneDSP_2GEXT,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 12:53:09,9,-76,55.7824928683,12.511997926600001,82.29428720840001,6.0,WIFI,3129,8c:3b:ad:17:39:ed,Netgear
9119,00:27:0d:8b:4d:70,DTU Science Park,[WPA2-EAP-CCMP][ESS],2018-06-07 12:53:09,6,-81,55.7824928683,12.511997926600001,82.29428720840001,6.0,WIFI,3131,00:27:0d:8b:4d:70,"Cisco Systems, Inc"
9124,10:be:f5:d8:40:94,PickleRick,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2018-06-07 12:53:09,11,-83,55.7824928683,12.511997926600001,82.29428720840001,6.0,WIFI,3133,10:be:f5:d8:40:94,D-Link International
9125,58:6d:8f:4a:bf:dd,GSC_E4200_50GHz,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 12:53:09,36,-89,55.7824928683,12.511997926600001,82.29428720840001,6.0,WIFI,3134,58:6d:8f:4a:bf:dd,"Cisco-Linksys, Llc"
9143,00:26:5a:b9:a8:ca,WS Privat 5,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 12:53:09,48,-94,55.7824928683,12.511997926600001,82.29428720840001,6.0,WIFI,3140,00:26:5a:b9:a8:ca,D-Link Corp
9144,e8:94:f6:2a:34:6e,TP-LINK_2A346E,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 12:53:09,8,-92,55.7824928683,12.511997926600001,82.29428720840001,6.0,WIFI,3141,e8:94:f6:2a:34:6e,"TP-Link Tech Co, Ltd"
9174,00:27:0d:8b:4d:74,DTU Science Park Guest,[ESS],2018-06-07 12:53:09,6,-80,55.7824928683,12.511997926600001,82.29428720840001,6.0,WIFI,3144,00:27:0d:8b:4d:74,"Cisco Systems, Inc"
9175,00:27:0d:8b:50:ab,DTU Science Park Guest,[ESS],2018-06-07 12:53:09,52,-91,55.7824928683,12.511997926600001,82.29428720840001,6.0,WIFI,3146,00:27:0d:8b:50:ab,"Cisco Systems, Inc"
9196,00:f7:6f:d2:3b:37,Acarix AS Network 5GHz,[WPA2-PSK-CCMP][ESS],2018-06-07 12:53:13,100,-92,55.7825126424,12.5118949387,82.4134730996,8.0,WIFI,3151,00:f7:6f:d2:3b:37,"Apple, Inc"
9223,38:d5:47:44:e1:04,Fremsyn_5G,[WPA2-PSK-CCMP][ESS],2018-06-07 12:53:18,36,-86,55.782569208000005,12.5119314775,82.4414394405,6.0,WIFI,3162,38:d5:47:44:e1:04,ASUSTek Computer Inc
9245,48:f8:b3:f7:ab:cc,Siteshop_5GHz,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 12:53:22,100,-84,55.7826577519,12.511975166400001,82.5787222873,8.0,WIFI,3174,48:f8:b3:f7:ab:cc,"Cisco-Linksys, Llc"
9246,d8:38:fc:38:e5:8c,SEED Capital,[WPA2-PSK-CCMP][ESS],2018-06-07 12:53:22,136,-84,55.7826577519,12.511975166400001,82.5787222873,8.0,WIFI,3175,d8:38:fc:38:e5:8c,Ruckus Wireless
9247,d8:38:fc:78:e5:8c,SEED Capital Guest,[WPA2-PSK-CCMP][ESS],2018-06-07 12:53:22,136,-85,55.7826577519,12.511975166400001,82.5787222873,8.0,WIFI,3176,d8:38:fc:78:e5:8c,Ruckus Wireless
9248,d8:38:fc:f8:e5:8c,PreSeed Ventures Guest,[WPA2-PSK-CCMP][ESS],2018-06-07 12:53:22,136,-85,55.7826577519,12.511975166400001,82.5787222873,8.0,WIFI,3177,d8:38:fc:f8:e5:8c,Ruckus Wireless
9249,88:5b:dd:db:ca:e4,Scion DTU Projektkontor,[WPA2-PSK-CCMP][ESS],2018-06-07 12:53:22,44,-85,55.7826577519,12.511975166400001,82.5787222873,8.0,WIFI,3178,88:5b:dd:db:ca:e4,"Extreme Networks, Inc"
9250,d8:38:fc:b8:e5:8c,PreSeed Ventures,[WPA2-PSK-CCMP][ESS],2018-06-07 12:53:22,136,-86,55.7826577519,12.511975166400001,82.5787222873,8.0,WIFI,3180,d8:38:fc:b8:e5:8c,Ruckus Wireless
9251,58:ef:68:28:9c:2c,CederRar,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 12:53:22,1,-85,55.7826577519,12.511975166400001,82.5787222873,8.0,WIFI,3183,58:ef:68:28:9c:2c,Belkin International Inc
9287,d8:38:fc:f8:e5:0c,PreSeed Ventures Guest,[WPA2-PSK-CCMP][ESS],2018-06-07 12:53:26,120,-83,55.7827514598,12.512053258599998,82.5354332582,12.0,WIFI,3197,d8:38:fc:f8:e5:0c,Ruckus Wireless
9288,d8:38:fc:78:e5:0c,SEED Capital Guest,[WPA2-PSK-CCMP][ESS],2018-06-07 12:53:26,120,-83,55.7827514598,12.512053258599998,82.5354332582,12.0,WIFI,3198,d8:38:fc:78:e5:0c,Ruckus Wireless
9293,88:ce:fa:f4:b0:f7,4G Wi-Fi 3Danmark-B0F7,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-06-07 12:53:26,4,-80,55.7827514598,12.512053258599998,82.5354332582,12.0,WIFI,3200,88:ce:fa:f4:b0:f7,"Huawei Tech Co, Ltd"
9294,d8:38:fc:38:e5:0c,SEED Capital,[WPA2-PSK-CCMP][ESS],2018-06-07 12:53:26,120,-85,55.7827514598,12.512053258599998,82.5354332582,12.0,WIFI,3201,d8:38:fc:38:e5:0c,Ruckus Wireless
9295,70:4d:7b:94:cb:68,Similix_5G-2,[WPA2-PSK-CCMP][ESS],2018-06-07 12:53:26,108,-86,55.7827514598,12.512053258599998,82.5354332582,12.0,WIFI,3202,70:4d:7b:94:cb:68,ASUSTek Computer Inc
9304,d8:38:fc:b8:e5:0c,PreSeed Ventures,[WPA2-PSK-CCMP][ESS],2018-06-07 12:53:26,120,-87,55.7827514598,12.512053258599998,82.5354332582,12.0,WIFI,3205,d8:38:fc:b8:e5:0c,Ruckus Wireless
9305,60:f4:45:e7:cc:95,StoryBase.com,[WPA2-PSK-CCMP][ESS],2018-06-07 12:53:26,100,-87,55.7827514598,12.512053258599998,82.5354332582,12.0,WIFI,3206,60:f4:45:e7:cc:95,"Apple, Inc"
9306,60:f4:45:e7:cc:94,StoryBase.com,[WPA2-PSK-CCMP][ESS],2018-06-07 12:53:26,11,-83,55.7827514598,12.512053258599998,82.5354332582,12.0,WIFI,3207,60:f4:45:e7:cc:94,"Apple, Inc"
9307,d8:38:fc:b8:e5:08,PreSeed Ventures,[WPA2-PSK-CCMP][ESS],2018-06-07 12:53:26,1,-83,55.7827514598,12.512053258599998,82.5354332582,12.0,WIFI,3208,d8:38:fc:b8:e5:08,Ruckus Wireless
9320,d8:38:fc:f8:e5:08,PreSeed Ventures Guest,[WPA2-PSK-CCMP][ESS],2018-06-07 12:53:26,1,-84,55.7827514598,12.512053258599998,82.5354332582,12.0,WIFI,3212,d8:38:fc:f8:e5:08,Ruckus Wireless
9321,d0:03:4b:62:0a:35,Acarix AS Network 5GHz,[WPA2-PSK-CCMP][ESS],2018-06-07 12:53:26,5580,-91,55.7827514598,12.512053258599998,82.5354332582,12.0,WIFI,3216,d0:03:4b:62:0a:35,"Apple, Inc"
9326,50:c7:bf:5d:b7:cf,Gate2Growth,[WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 12:53:26,11,-87,55.7827514598,12.512053258599998,82.5354332582,12.0,WIFI,3219,50:c7:bf:5d:b7:cf,"TP-Link Tech Co, Ltd"
9327,d0:03:4b:62:0a:34,Acarix AS Network,[WPA2-PSK-CCMP][ESS],2018-06-07 12:53:26,6,-89,55.7827514598,12.512053258599998,82.5354332582,12.0,WIFI,3220,d0:03:4b:62:0a:34,"Apple, Inc"
9333,00:27:0d:8a:ac:e4,DTU Science Park Guest,[ESS],2018-06-07 12:53:26,6,-93,55.7827514598,12.512053258599998,82.5354332582,12.0,WIFI,3225,00:27:0d:8a:ac:e4,"Cisco Systems, Inc"
9334,18:d6:c7:96:8b:ba,Indesmatech,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 12:53:31,10,-75,55.7828559963,12.5121333928,82.8133878563,6.0,WIFI,3236,18:d6:c7:96:8b:ba,"TP-Link Tech Co, Ltd"
9336,1c:b7:2c:86:9e:84,Daintel,[WPA2-PSK-CCMP][ESS],2018-06-07 12:53:31,44,-93,55.7828559963,12.5121333928,82.8133878563,6.0,WIFI,3242,1c:b7:2c:86:9e:84,ASUSTek Computer Inc
9337,e0:1c:41:d2:2e:e8,SeedCapital5Ghz,[WPA2-PSK-CCMP][ESS],2018-06-07 12:53:31,36,-95,55.7828559963,12.5121333928,82.8133878563,6.0,WIFI,3243,e0:1c:41:d2:2e:e8,"Extreme Networks, Inc"
9342,00:27:0d:8b:51:b4,DTU Science Park Guest,[ESS],2018-06-07 12:53:31,11,-84,55.7828559963,12.5121333928,82.8133878563,6.0,WIFI,3245,00:27:0d:8b:51:b4,"Cisco Systems, Inc"
9343,a0:2c:36:51:b8:19,i3SYNC_0fe845bd,[WPA2-PSK-CCMP][ESS],2018-06-07 12:53:35,48,-89,55.7829554004,12.5121304534,83.0750138872,12.0,WIFI,3248,a0:2c:36:51:b8:19,FN-Link Tech Ltd
9344,f0:9c:e9:bc:f7:28,SeedCapital5Ghz,[WPA2-PSK-CCMP][ESS],2018-06-07 12:53:35,40,-89,55.7829554004,12.5121304534,83.0750138872,12.0,WIFI,3249,f0:9c:e9:bc:f7:28,"Extreme Networks, Inc"
9349,c0:3f:0e:4a:24:02,Hermes,[WPA2-PSK-CCMP][ESS],2018-06-07 12:53:39,1,-90,55.7830025846,12.512097986099999,83.3782340017,8.0,WIFI,3254,c0:3f:0e:4a:24:02,Netgear
9350,80:2a:a8:9a:71:65,LED iBond,[WPA2-PSK-CCMP][ESS],2018-06-07 12:53:39,11,-93,55.7830025846,12.512097986099999,83.3782340017,8.0,WIFI,3255,80:2a:a8:9a:71:65,Ubiquiti Networks Inc
9352,70:73:cb:b5:0f:ac,VPSolutions 5GHz,[WPA2-PSK-CCMP][ESS],2018-06-07 12:53:44,132,-93,55.782953883299996,12.5121307985,83.6806826781,6.0,WIFI,3260,70:73:cb:b5:0f:ac,"Apple, Inc"
9353,70:4d:7b:94:cb:64,Similix_5G-1,[WPA2-PSK-CCMP][ESS],2018-06-07 12:53:49,44,-90,55.782799161499995,12.512073140899998,84.0814701296,8.0,WIFI,3262,70:4d:7b:94:cb:64,ASUSTek Computer Inc
9354,00:27:0d:8a:ac:e2,Internal,[WPA2-PSK-CCMP][ESS],2018-06-07 12:53:49,6,-86,55.782799161499995,12.512073140899998,84.0814701296,8.0,WIFI,3263,00:27:0d:8a:ac:e2,"Cisco Systems, Inc"
9357,00:27:0d:8b:4e:b2,Internal,[WPA2-PSK-CCMP][ESS],2018-06-07 12:53:54,1,-88,55.782706414399996,12.5119732088,84.1771281996,16.0,WIFI,3271,00:27:0d:8b:4e:b2,"Cisco Systems, Inc"
9368,9c:3d:cf:69:01:6f,BM,[WPA2-PSK-CCMP][ESS],2018-06-07 12:54:07,44,-90,55.7824603921,12.51217905,83.9323148688,8.0,WIFI,3289,9c:3d:cf:69:01:6f,Netgear
9396,2c:41:38:f1:3b:a0,K-Net,[WPA2-EAP-CCMP][ESS],2018-06-07 12:54:15,100,-91,55.782336955,12.512460428699999,83.4728109963,6.0,WIFI,3319,2c:41:38:f1:3b:a0,Hewlett Packard
9431,10:62:eb:e1:42:c0,cphnano_production_5G,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-06-07 12:54:19,40,-95,55.782224085200006,12.5123576423,83.67404444579999,6.0,WIFI,3331,10:62:eb:e1:42:c0,D-Link International
9440,a0:48:1c:4b:46:10,K-Net,[WPA2-EAP-CCMP][ESS],2018-06-07 12:54:23,13,-87,55.7821815645,12.5122214973,83.84127270729999,6.0,WIFI,3338,a0:48:1c:4b:46:10,Hewlett Packard
9490,a0:40:a0:8a:d8:6f,BioPhero-5GHz_5GEXT,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 12:54:27,44,-90,55.782146284300005,12.5121787345,83.17076315979999,6.0,WIFI,3352,a0:40:a0:8a:d8:6f,Netgear
9491,00:24:a8:b5:70:10,K-Net,[WPA2-EAP-CCMP][ESS],2018-06-07 12:54:27,13,-89,55.782146284300005,12.5121787345,83.17076315979999,6.0,WIFI,3354,00:24:a8:b5:70:10,ProCurve Networking by HP
9532,94:10:3e:89:9b:1c,Slottet,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 12:54:33,2,-94,55.782138020299996,12.5120441376,83.1083612315,6.0,WIFI,3365,94:10:3e:89:9b:1c,Belkin International Inc
9609,a0:04:60:41:09:e9,NETGEAR41-5G,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 12:54:41,44,-80,55.7819019671,12.511927785,82.9657374992,6.0,WIFI,3392,a0:04:60:41:09:e9,Netgear
9619,00:24:01:69:0a:a8,Loading...,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 12:54:41,10,-89,55.7819019671,12.511927785,82.9657374992,6.0,WIFI,3395,00:24:01:69:0a:a8,D-Link Corp
9629,a4:2b:8c:eb:c4:10,WDK-A104,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 12:54:41,13,-90,55.7819019671,12.511927785,82.9657374992,6.0,WIFI,3397,a4:2b:8c:eb:c4:10,Netgear
9652,80:26:89:74:31:40,dlink-3140,[WPA-PSK-TKIP][WPA2-PSK-CCMP][WPS][ESS],2018-06-07 12:54:45,6,-74,55.78180188020001,12.5118730053,82.9259336047,6.0,WIFI,3408,80:26:89:74:31:40,D-Link International
9653,00:24:a8:b5:12:60,K-Net,[WPA2-EAP-CCMP][ESS],2018-06-07 12:54:45,7,-84,55.78180188020001,12.5118730053,82.9259336047,6.0,WIFI,3409,00:24:a8:b5:12:60,ProCurve Networking by HP
9654,00:18:e7:da:ff:b1,AHC,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 12:54:45,9,-87,55.78180188020001,12.5118730053,82.9259336047,6.0,WIFI,3410,00:18:e7:da:ff:b1,"Cameo Communications, Inc"
9688,50:04:b8:fb:cd:2c,Elindco-5G,[WPA2-PSK-CCMP][ESS],2018-06-07 12:54:45,52,-96,55.78180188020001,12.5118730053,82.9259336047,6.0,WIFI,3415,50:04:b8:fb:cd:2c,"Huawei Tech Co, Ltd"
9707,b0:39:56:92:49:62,I believe Wi can Fi,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 12:54:49,4,-85,55.781705585299996,12.511824658,82.8797530009,6.0,WIFI,3426,b0:39:56:92:49:62,Netgear
9735,34:21:09:19:86:10,AirLink198610,[WPA2-PSK-CCMP][ESS],2018-06-07 12:54:49,6,-92,55.781705585299996,12.511824658,82.8797530009,6.0,WIFI,3431,34:21:09:19:86:10,Jensen Scandinavia AS
9740,08:02:8e:99:e0:34,NETGEAR87,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 12:54:53,4,-90,55.7816438298,12.511795895699999,82.8748330166,6.0,WIFI,3445,08:02:8e:99:e0:34,Netgear
9750,6c:70:9f:e1:bc:c9,LITEHAUZ,[WPA2-PSK-CCMP][ESS],2018-06-07 12:55:54,36,-80,55.782013201999995,12.512876885999999,85.08501975029999,8.0,WIFI,3473,6c:70:9f:e1:bc:c9,"Apple, Inc"
9751,00:27:0d:8b:50:20,DTU Science Park,[WPA2-EAP-CCMP][ESS],2018-06-07 12:55:54,6,-80,55.782013201999995,12.512876885999999,85.08501975029999,8.0,WIFI,3474,00:27:0d:8b:50:20,"Cisco Systems, Inc"
9752,f0:9f:c2:f1:90:9b,ArcanicWorkstations,[WPA2-PSK-CCMP][ESS],2018-06-07 12:55:54,6,-80,55.782013201999995,12.512876885999999,85.08501975029999,8.0,WIFI,3475,f0:9f:c2:f1:90:9b,Ubiquiti Networks Inc
9753,80:ea:96:eb:be:99,Waves Kontor WiFi-Network,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-06-07 12:55:54,36,-85,55.782013201999995,12.512876885999999,85.08501975029999,8.0,WIFI,3476,80:ea:96:eb:be:99,"Apple, Inc"
9762,00:27:0d:8b:50:2f,DTU Science Park,[WPA2-EAP-CCMP][ESS],2018-06-07 12:55:54,36,-95,55.782013201999995,12.512876885999999,85.08501975029999,8.0,WIFI,3480,00:27:0d:8b:50:2f,"Cisco Systems, Inc"
9763,00:27:0d:8b:50:2d,Internal,[WPA2-PSK-CCMP][ESS],2018-06-07 12:55:54,36,-96,55.782013201999995,12.512876885999999,85.08501975029999,8.0,WIFI,3481,00:27:0d:8b:50:2d,"Cisco Systems, Inc"
9773,00:27:0d:8b:50:2b,DTU Science Park Guest,[ESS],2018-06-07 12:55:54,36,-97,55.782013201999995,12.512876885999999,85.08501975029999,8.0,WIFI,3483,00:27:0d:8b:50:2b,"Cisco Systems, Inc"
9774,80:ea:96:eb:be:98,Waves Kontor WiFi-Network,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-06-07 12:55:58,11,-66,55.7820188292,12.5129031197,85.2207600008,8.0,WIFI,3484,80:ea:96:eb:be:98,"Apple, Inc"
9775,6c:70:9f:e1:bc:c8,LITEHAUZ,[WPA2-PSK-CCMP][ESS],2018-06-07 12:55:58,11,-68,55.7820188292,12.5129031197,85.2207600008,8.0,WIFI,3485,6c:70:9f:e1:bc:c8,"Apple, Inc"
9776,34:fc:b9:0b:c6:11,Danfoss,[WPA2-EAP-CCMP][ESS],2018-06-07 12:55:58,5580,-74,55.7820188292,12.5129031197,85.2207600008,8.0,WIFI,3486,34:fc:b9:0b:c6:11,Hewlett Packard Enterprise
9782,98:de:d0:3c:10:fd,GreenSteam_5GHz,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2018-06-07 12:55:58,44,-88,55.7820188292,12.5129031197,85.2207600008,8.0,WIFI,3493,98:de:d0:3c:10:fd,"TP-Link Tech Co, Ltd"
9816,f0:9f:c2:f4:00:e5,ArcanicWorkstations,[WPA2-PSK-CCMP][ESS],2018-06-07 12:55:58,6,-86,55.7820188292,12.5129031197,85.2207600008,8.0,WIFI,3499,f0:9f:c2:f4:00:e5,Ubiquiti Networks Inc
9818,3c:46:d8:e0:64:58,DUCS,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 12:55:58,11,-88,55.7820188292,12.5129031197,85.2207600008,8.0,WIFI,3501,3c:46:d8:e0:64:58,"TP-Link Tech Co, Ltd"
9819,00:27:0d:8b:4e:9f,DTU Science Park,[WPA2-EAP-CCMP][ESS],2018-06-07 12:55:58,58,-93,55.7820188292,12.5129031197,85.2207600008,8.0,WIFI,3502,00:27:0d:8b:4e:9f,"Cisco Systems, Inc"
9820,00:26:99:f2:59:1c,MFG-Mobility,[WPA2-PSK-CCMP][ESS],2018-06-07 12:55:58,60,-93,55.7820188292,12.5129031197,85.2207600008,8.0,WIFI,3503,00:26:99:f2:59:1c,"Cisco Systems, Inc"
9821,00:26:99:f2:59:1a,BLUESSO,[WPA-EAP-TKIP][WPA2-EAP-CCMP][ESS],2018-06-07 12:55:58,60,-93,55.7820188292,12.5129031197,85.2207600008,8.0,WIFI,3504,00:26:99:f2:59:1a,"Cisco Systems, Inc"
9822,c8:d7:19:aa:48:95,NEXWLAN,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 12:55:58,36,-94,55.7820188292,12.5129031197,85.2207600008,8.0,WIFI,3505,c8:d7:19:aa:48:95,"Cisco-Linksys, Llc"
9828,00:26:99:f2:59:1e,LM-Equip,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],2018-06-07 12:55:58,60,-95,55.7820188292,12.5129031197,85.2207600008,8.0,WIFI,3508,00:26:99:f2:59:1e,"Cisco Systems, Inc"
9829,00:27:0d:8b:4e:9d,Internal,[WPA2-PSK-CCMP][ESS],2018-06-07 12:55:58,58,-95,55.7820188292,12.5129031197,85.2207600008,8.0,WIFI,3509,00:27:0d:8b:4e:9d,"Cisco Systems, Inc"
9830,f0:9f:c2:f2:90:9b,ArcanicWorkstations,[WPA2-PSK-CCMP][ESS],2018-06-07 12:55:58,40,-96,55.7820188292,12.5129031197,85.2207600008,8.0,WIFI,3510,f0:9f:c2:f2:90:9b,Ubiquiti Networks Inc
9835,38:4b:76:01:df:d3,Auditorium,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 12:55:58,6,-92,55.7820188292,12.5129031197,85.2207600008,8.0,WIFI,3512,38:4b:76:01:df:d3,Airtame ApS
9846,90:a7:c1:07:4f:c4,Crestron,[WPA2-PSK-CCMP+TKIP][ESS],2018-06-07 12:55:58,1,-94,55.7820188292,12.5129031197,85.2207600008,8.0,WIFI,3516,90:a7:c1:07:4f:c4,Pakedge Device and Software Inc
9856,00:27:0d:8b:4e:94,DTU Science Park Guest,[ESS],2018-06-07 12:55:58,11,-80,55.7820188292,12.5129031197,85.2207600008,8.0,WIFI,3520,00:27:0d:8b:4e:94,"Cisco Systems, Inc"
9857,88:51:fb:23:6f:7f,HP-Print-7F-Officejet Pro 8600,[ESS],2018-06-07 12:55:58,11,-83,55.7820188292,12.5129031197,85.2207600008,8.0,WIFI,3521,88:51:fb:23:6f:7f,Hewlett Packard
9859,00:27:0d:8b:4e:9b,DTU Science Park Guest,[ESS],2018-06-07 12:55:58,58,-93,55.7820188292,12.5129031197,85.2207600008,8.0,WIFI,3523,00:27:0d:8b:4e:9b,"Cisco Systems, Inc"
9860,98:de:d0:3c:10:fe,GreenSteam,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2018-06-07 12:56:03,11,-75,55.7819329475,12.5129535494,85.2186978684,8.0,WIFI,3533,98:de:d0:3c:10:fe,"TP-Link Tech Co, Ltd"
9862,00:27:0d:8b:4e:90,DTU Science Park,[WPA2-EAP-CCMP][ESS],2018-06-07 12:56:03,11,-77,55.7819329475,12.5129535494,85.2186978684,8.0,WIFI,3535,00:27:0d:8b:4e:90,"Cisco Systems, Inc"
9863,00:19:a9:43:e1:d1,Resen,[WPA-PSK-TKIP][ESS],2018-06-07 12:56:03,10,-78,55.7819329475,12.5129535494,85.2186978684,8.0,WIFI,3536,00:19:a9:43:e1:d1,"Cisco Systems, Inc"
9865,c8:d7:19:aa:48:96,NEXWLAN,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 12:56:03,3,-79,55.7819329475,12.5129535494,85.2186978684,8.0,WIFI,3538,c8:d7:19:aa:48:96,"Cisco-Linksys, Llc"
9866,00:27:0d:8b:4e:92,Internal,[WPA2-PSK-CCMP][ESS],2018-06-07 12:56:03,11,-80,55.7819329475,12.5129535494,85.2186978684,8.0,WIFI,3539,00:27:0d:8b:4e:92,"Cisco Systems, Inc"
9868,c4:04:15:01:cf:2c,CASLO,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 12:56:03,1,-83,55.7819329475,12.5129535494,85.2186978684,8.0,WIFI,3541,c4:04:15:01:cf:2c,Netgear
9874,c0:ff:d4:b0:a9:f5,NETGEAR85-5G,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 12:56:03,44,-95,55.7819329475,12.5129535494,85.2186978684,8.0,WIFI,3546,c0:ff:d4:b0:a9:f5,Netgear
9883,b0:c7:45:7d:f3:e0,Telco_net,[WPA2-PSK-CCMP][ESS],2018-06-07 12:56:03,8,-92,55.7819329475,12.5129535494,85.2186978684,8.0,WIFI,3549,b0:c7:45:7d:f3:e0,Buffalo.Inc
